Ben INC 5000 CSV Export (8-26-2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,rank,workers,name,url,state_l,state_s,city,metro,growth,revenue,industry,yrs_on_list,ifc_company,ifc_filelocation,ifc_founded,ifc_business_model,ifc_url,ifc_city,ifc_state,ifc_twitter_handle,state_rank,metro_rank,industry_rank,current_industry_rank,ifi_industry,app_employ_lastyear,app_employ_fouryearsago,app_revenues_lastyear,app_revenues_fouryearsago,city_display_name,industry_id,metro_id,,
24877,70,40,AdHarmonics,adharmonics,Massachusetts,MA,Cambridge,Boston,4669.4024,45929345,Advertising & Marketing,0,AdHarmonics,adharmonics,1/1/10,A quantitative Internet marketing firm focused on applying mathematics and technology to its clients' online customer acquisition programs.,http://www.AdHarmonics.com,Cambridge,MA,,3,3,6,70,Advertising & Marketing,40,40,45929345,963000,Boston,5,6,,
23088,71,28,Acordis International,acordis-international,Florida,FL,Miramar,Miami,4638.7226,6000834,IT Services,1,Acordis International,acordis-international,2007-00-00,"Offers a wide range of IT services including data management, infrastructure management and storage management.",http://www.acordiscorp.com,Miramar,FL,AcordisCorp,6,3,5,71,IT Services,28,8,6000834,126634,Miami,8,1,,
26510,72,40,KRAVE Pure Foods,krave-pure-foods,California,CA,Sonoma,"Napa, CA",4632.0582,16940863,Food & Beverage,0,KRAVE Pure Foods,krave-pure-foods,1/1/09,Produces all-natural artisan jerky that is treated by hand and double-marinated and baked rather than dried or dehydrated.,http://www.kravejerky.com,Sonoma,CA,KraveJerky,14,0,4,72,Food & Beverage,40,5,16940863,358002,,11,255,,
25018,73,175,Main Street Hub,main-street-hub,Texas,TX,Austin,Austin,4625.3168,9157664,Advertising & Marketing,0,Main Street Hub,main-street-hub,1/1/10,"Offers CRM for local businesses that integrates social media, Web, mobile, and e-mail marketing to help them get more customers, extend their customer service, manage their online reputation, and leverage Main Street Hub's merchant network.",http://www.MainStreetHub.com,Austin,TX,MainStreetHub,7,2,7,73,Advertising & Marketing,175,10,9157664,193800,Austin,5,18,,
26093,74,4,First Point Power,first-point-power,Rhode Island,RI,East Greenwich,"Providence-New Bedford-Fall River, RI-MA",4355.2259,23499000,Energy,0,First Point Power,first-point-power,1/1/10,A competitive electricity supplier that provides power to residential and commercial customers in five states and plans to expand its services to additional states.,http://www.FirstPointPower.com,East Greenwich,RI,,2,0,5,74,Energy,4,1,23499000,527448,,16,55,,
26181,75,64,Ethology,ethology,Arizona,AZ,Scottsdale,Phoenix,4219.4187,8815804,Advertising & Marketing,0,Ethology,ethology,1/1/10,"A full-service digital marketing agency with expertise in research, strategy, planning, organic and paid search, local search, display advertising, social media, e-mail marketing, content strategy and marketing, analytics, Web development, mobile/tablet/desktop apps, user interface and user experience design, and creative copy and design.",http://www.Ethology.com,Scottsdale,AZ,ethology,6,6,8,75,Advertising & Marketing,64,5,8815804,204097,Phoenix,5,46,,
22998,76,126,Regal Wings,regal-wings,New York,NY,Brooklyn,New York City,4146.4844,54355000,Travel & Hospitality,1,Regal Wings,regal-wings,2006-00-00,"A luxury and corporate travel and event planning services provider for organizations such as Rolex, Berkshire Hathaway and Maroon 5.",http://www.regalwings.com,Brooklyn,NY,RegalWings,6,8,2,76,Travel & Hospitality,126,18,54355000,1280000,New York City,22,9,,
25843,77,23,Solect Energy Development,solect-energy-development,Massachusetts,MA,Hopkinton,Boston,4101.3374,12477972,Energy,0,Solect Energy Development,solect-energy-development,1/1/09,"A full-service solar photovoltaic (PV) project developer and installer with a primary focus on commercial, light industrial, municipal, and institutional properties in New England.",http://www.Solect.com,Hopkinton,MA,SolectSolar,4,4,6,77,Energy,23,4,12477972,297000,Boston,16,6,,
25910,78,16,Old Pro Roofing,old-pro-roofing,Texas,TX,Burleson,Dallas,4076.4206,4897229,Construction,0,Old Pro Roofing,old-pro-roofing,1/1/09,"A family-owned residential and commercial roofing company with expertise in composition, metal, tile, and commercial flat roofs.",http://www.OldProroofing.com,Burleson,TX,oldproroofing1,8,6,2,78,Construction,16,9,4897229,117259,Dallas,20,8,,
25062,79,53,Clean Energy Experts,clean-energy-experts,California,CA,Manhattan Beach,Los Angeles,4063.5937,6058237,Advertising & Marketing,0,Clean Energy Experts,clean-energy-experts,2009-00-00,Operates a customer acquisition platform that generates leads and provides market analysis for the solar energy industry.,http://www.CleanEnergyExperts.com,Manhattan Beach,CA,CleanEnergyTeam,15,7,9,79,Advertising & Marketing,53,4,6058237,145505,Los Angeles,5,2,,
25618,80,32,LogoUp.com,logoupcom,Florida,FL,Pompano Beach,Miami,4062.0098,8003961,Retail,0,LogoUp.com,logoupcom,1/1/10,"Sells customized apparel, such as polo shirts, t-shirts, hats, and bags.",http://www.LogoUp.com,Pompano Beach,FL,logoups,7,4,4,80,Retail,32,5,8003961,192310,Miami,18,1,,
25868,81,28,ANALYTICA,analytica,District of Columbia,DC,Washington,"Washington, DC",4056.1632,15010399,IT Services,0,ANALYTICA,analytica,1/1/09,"Provides consulting services applied towards managing, analyzing, leveraging, and protecting information. The company supports prominent US Public Sector (Federal, State, and Local agencies) and commercial organizations with innovative, value-driven services supporting national security, law enforcement, health care, and financial services.",http://www.Analytica.net,Washington,DC,,2,5,6,81,IT Services,28,4,15010399,361160,"Washington, DC",8,3,,
22919,82,131,Phunware,phunware,Texas,TX,Austin,Austin,4040.0382,22119065,Software,1,Phunware,phunware,2009-00-00,"Enables brands to engage, manage and monetize their anytime anywhere users worldwide. It develops applications that allow clients such as NASCAR, CBS and McDonald's to engage, manage and monetize users on mobile devices.",http://www.phunware.com,Austin,TX,,9,3,7,82,Software,131,11,22119065,534272,Austin,9,18,,
25510,83,39,iCracked,icracked,California,CA,Redwood City,San Francisco,4033.2486,7315850,Consumer Products & Services,0,iCracked,icracked,1/1/10,Provides on-demand repair and buyback for iOS devices.,http://www.iCracked.com,Redwood City,CA,iCracked,16,5,7,83,Consumer Products & Services,39,2,7315850,177000,San Francisco,4,4,,
25545,84,13,BuyBackWorld,buybackworld,New York,NY,Long Island City,New York City,4011.2131,4139786,Consumer Products & Services,0,BuyBackWorld,buybackworld,1/1/09,Operates a consumer electronics trade-in website that provides instant price quotes on used cell phones and other gadgets.,http://www.BuyBackWorld.com,Long Island City,NY,buybackworld,7,9,8,84,Consumer Products & Services,13,2,4139786,100695,New York City,4,9,,
25518,85,49,Tahzoo,tahzoo,District of Columbia,DC,Washington,"Washington, DC",3946.3888,5693350,Advertising & Marketing,0,Tahzoo,tahzoo,1/1/10,Provides professional and consulting services for digital marketing and content management systems.,http://www.Tahzoo.com,Washington,DC,Tahzoo,3,6,10,85,Advertising & Marketing,49,6,5693350,140702,"Washington, DC",5,3,,
24946,86,1250,Connexion Point,connexion-point,Utah,UT,Salt Lake City,Salt Lake City,3943.8155,18286053,Health,0,Connexion Point,connexion-point,2010-00-00,"Creates programs that help health plans and providers communicate with members and prospects about health care choices, benefits, health conditions, and enrollment options.",http://www.ConnexionPoint.com,Salt Lake City,UT,,1,1,12,86,Health,1250,4,18286053,452198,Salt Lake City,10,12,,
25892,87,2,Meister Cook,meister-cook,Indiana,IN,Fort Wayne,"Fort Wayne, IN",3943.004,7707138,Business Products & Services,0,Meister Cook,meister-cook,1/1/06,Designs and manufactures custom equipment for large restaurant chains.,http://www.MeisterCook.com,Fort Wayne,IN,,2,0,5,87,Business Products & Services,2,1,7707138,190629,,17,162,,
22933,88,150,TUNE,tune,Washington,WA,Seattle,Seattle,3939.4786,18904275,Advertising & Marketing,1,TUNE,tune,2009-00-00,"Provides SaaS for tracking and managing advertising relationships for performance-based clients, including mobile tracking apps and tracking of in-app engagement sources.",http://www.tune.com,Seattle,WA,,1,1,11,88,Advertising & Marketing,150,30,18904275,467988,Seattle,5,23,,
25880,89,28,Constructure Management,constructure-management,Pennsylvania,PA,Malvern,Philadelphia,3929.4614,33167746,Construction,0,Constructure Management,constructure-management,1/1/10,"Provides its clients with design-build management services. Constructure's mission is to establish long-lasting relationships with clients, subcontractors, and consultants through trust, transparency, and teamwork.",http://www.ConstructureManagement.com,Malvern,PA,,3,2,3,89,Construction,28,3,33167746,823131,Philadelphia,20,49,,
25212,90,14,Pendo Management Group,pendo-management-group,Missouri,MO,Lee's Summit,"Kansas City, MO-KS",3877.8706,8471671,Real Estate,0,Pendo Management Group,pendo-management-group,1/1/09,A nationwide real estate valuation company that offers a wide range of commercial and residential appraisals.,http://www.PendoManagement.com,Lee's Summit,MO,,2,0,4,90,Real Estate,14,2,8471671,212970,,3,21,,
25460,91,45,Gemini Consulting & Services,gemini-consulting-services,Missouri,MO,Saint Louis,"St. Louis, MO-IL",3869.7686,6469651,IT Services,0,Gemini Consulting & Services,gemini-consulting-services,1/1/10,Provides a complete package of services for full-cycle SAP implementation projects.,http://www.Gemini-US.com,Saint Louis,MO,,3,0,7,91,IT Services,45,1,6469651,162973,,8,74,,
22952,92,764,Next Step Living,next-step-living,Massachusetts,MA,Boston,Boston,3859.6587,58009000,Energy,1,Next Step Living,next-step-living,2008-00-00,"Evaluates homes for energy efficiency and environmental impact as well as consults with homeowners and installs energy efficient systems such as windows, heating systems and solar panels.",http://www.nextstepliving.com,Boston,MA,NextStepLiving,5,5,7,92,Energy,764,97,58009000,1465000,Boston,16,6,,
25047,93,26,FastPay,fastpay,California,CA,Beverly Hills,Los Angeles,3824.8721,5061986,Financial Services,0,FastPay,fastpay,2009-00-00,"Dynamically provides lines of credit to growing online businesses by using its IGNITE technology platform to assess their creditworthiness. Since its inception, FastPay has originated over $250 million in loans across more than 10,000 transactions.",http://www.GoFastPay.com,Beverly Hills,CA,GoFastPay,17,8,9,93,Financial Services,26,3,5061986,128972,Los Angeles,2,2,,
26166,94,6,Early Upgrade,early-upgrade,Florida,FL,Jacksonville,"Jacksonville, FL",3745.689,18068816,Consumer Products & Services,0,Early Upgrade,early-upgrade,1/1/09,Specializes in buying and selling used and damaged cell phones.,http://www.EarlyUpgrade.com,Jacksonville,FL,,8,0,9,94,Consumer Products & Services,6,1,18068816,469846,,4,64,,
25745,95,90,Yochana IT Solutions,yochana-it-solutions,Michigan,MI,Farmington Hills,Detroit,3694.0309,5637285,IT Services,0,Yochana IT Solutions,yochana-it-solutions,1/1/09,An IT recruiting and staffing firm with U.S. and offshore centers.,http://www.YochanaIT.com,Farmington Hills,MI,,3,3,8,95,IT Services,90,60,5637285,148583,Detroit,8,50,,
25698,96,192,American Care Partners,american-care-partners,Virginia,VA,Falls Church,"Washington, DC",3656.7915,6580396,Health,0,American Care Partners,american-care-partners,1/1/09,"A home health care agency offering skilled nursing, private duty nursing, rehabilitation services (physical, occupational, and speech therapy), personal and companion care, live-in careGivers, and physician house-call services for children and adults.",http://www.AmericanCarePartners.net,Falls Church,VA,,4,7,13,96,Health,192,16,6580396,175160,"Washington, DC",10,3,,
25126,97,10,Prepay Nation,prepay-nation,Pennsylvania,PA,Berwyn,Philadelphia,3637.1336,110914763,Financial Services,0,Prepay Nation,prepay-nation,1/1/10,"Enables person-to-person micro-payments across international borders, delivered through mobile phones, that can be used in exchange for goods and services by the recipients. Customers who purchase the vouchers are immigrants providing for family in their countries of origin.",http://www.PrepayNation.com,Berwyn,PA,,4,3,10,97,Financial Services,10,2,110914763,2967910,Philadelphia,2,49,,
25287,98,115,PEG Bandwidth,peg-bandwidth,Texas,TX,The Colony,Dallas,3612.7746,32895443,Telecommunications,0,PEG Bandwidth,peg-bandwidth,1/1/09,"Provides cell site backhaul and wireless infrastructure services for the wireless industry, with a focus on lower-tier and rural markets where operators are struggling to find carrier-class, scalable service.",http://www.PEGBandwidth.com,The Colony,TX,,10,7,2,98,Telecommunications,115,4,32895443,886007,Dallas,14,8,,
26456,99,108,Global Energy Efficiency,global-energy-efficiency,New York,NY,Bronx,New York City,3588.5841,12860765,Energy,0,Global Energy Efficiency,global-energy-efficiency,1/1/09,"Works with businesses--with a focus on supermarkets, restaurants, and gas stations--to help them reduce energy consumption and costs, including procuring energy efficient incentives and low-cost financing, upgrading lights, and switching to energy-efficient motors.",http://www.GlobalEnergyEfficiency.net,Bronx,NY,,8,10,8,99,Energy,108,10,12860765,348664,New York City,16,9,,
26317,100,72,LaunchPoint,launchpoint,Illinois,IL,Itasca,Chicago,3544.2164,12899943,Health,0,LaunchPoint,launchpoint,1/1/08,"Provides information-centric enterprise services for health care organizations, specializing in information management, analytics, and cloud computing.",http://www.LaunchPointCorporation.com,Itasca,IL,,3,3,14,100,Health,72,22,12899943,353984,Chicago,10,17,,
24794,101,7,Equipatron,equipatron,Wisconsin,WI,Mequon,"Milwaukee-Waukesha-West Allis, WI",3543.1,5284863,Retail,0,Equipatron,equipatron,1/1/09,"An online-only retailer of power equipment, forestry products, small engines, and related parts and accessories.",http://www.Equipatron.com,Mequon,WI,,3,0,5,101,Retail,7,2,5284863,145065,,18,27,,
25791,102,12,GovSmart,govsmart,Virginia,VA,Charlottesville,"Charlottesville, VA",3532.3775,25433653,Computer Hardware,0,GovSmart,govsmart,1/1/09,"Sells computers, servers, and storage and networking equipment to the federal government and its prime contractors.",http://www.GovSmart.com,Charlottesville,VA,,5,0,1,102,Computer Hardware,12,3,25433653,700193,,25,106,,
26531,103,90,The Clymb,the-clymb,Oregon,OR,Portland,"Portland, OR",3531.5493,64460000,Retail,0,The Clymb,the-clymb,1/1/09,A membership-based retailer of outdoor gear and apparel and adventure travel packages.,http://www.TheClymb.com,Portland,OR,,2,2,6,103,Retail,90,12,64460000,1775000,"Portland, OR",18,10,,
26329,104,380,Alliance Health,alliance-health,Utah,UT,Salt Lake City,Salt Lake City,3490.2076,85596581,Health,0,Alliance Health,alliance-health,1/1/06,"Operates health condition-specific online social communities, serving more than a million users, that provide support, information, advice, and access to medications and supplies through its pharmacy network.",http://www.AllianceHealth.com,Salt Lake City,UT,,2,2,15,104,Health,380,87,85596581,2384168,Salt Lake City,10,12,,
26379,105,100,Inkling,inkling,California,CA,San Francisco,San Francisco,3443.0435,8149000,Software,0,Inkling,inkling,1/1/09,Makes a cloud publishing platform that allows publishers to collaboratively create digital books for mobile and Web.,http://www.Inkling.com,San Francisco,CA,,18,6,8,105,Software,100,28,8149000,230000,San Francisco,9,4,,
24947,106,80,Patriot Group International,patriot-group-international,Virginia,VA,Warrenton,"Culpeper, VA",3401.9117,24073472,Government Services,0,Patriot Group International,patriot-group-international,2004-00-00,"Offers expeditionary mission support, training, and technical services to clients in the intelligence, defense, and private sectors.",http://www.PatriotGroupInternational.com,Warrenton,VA,,6,0,6,106,Government Services,80,4,24073472,687438,,7,499,,
25461,107,65,Insureon,insureon,Illinois,IL,Chicago,Chicago,3357.8136,11844049,Insurance,0,Insureon,insureon,1/1/97,"Provides a range of insurance coverages for more than 30,000 small businesses.",http://www.Insureon.com,Chicago,IL,,4,4,1,107,Insurance,65,5,11844049,342530,Chicago,1,17,,
23215,108,146,RevLocal,revlocal,Ohio,OH,Granville,"Columbus, OH",3341.7125,7268587,Advertising & Marketing,1,RevLocal,revlocal,1997-00-00,"Helps local business owners improve their online presence through local search marketing, paid search strategies and Web content creation services.",http://www.revlocal.com,Granville,OH,,2,1,12,108,Advertising & Marketing,146,4,7268587,211191,"Columbus, OH",5,19,,
